ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
756EB64D37070876,docked_bike,2021-02-12 16:30:25,2021-02-12 17:09:05,Jackson Square,JC063,Bergen Ave,JC095,40.71113,-74.0789,40.722103786686034,-74.07145500183105,casual
794458FBEC00FDF0,docked_bike,2021-02-15 16:33:11,2021-02-15 16:44:00,Sip Ave,JC056,Bergen Ave,JC095,40.730897,-74.063913,40.722104,-74.071455,casual
353A620221C7205E,docked_bike,2021-02-15 21:41:13,2021-02-15 21:54:00,Sip Ave,JC056,Communipaw & Berry Lane,JC084,40.730897,-74.063913,40.714358,-74.066611,member
775C579706B0950D,docked_bike,2021-02-21 14:08:38,2021-02-21 14:37:04,Newport Pkwy,JC008,5 Corners Library,JC018,40.728744,-74.032108,40.734961020009514,-74.0595030784607,casual
60B9D8ABB81A684F,docked_bike,2021-02-21 12:45:48,2021-02-21 13:12:19,Morris Canal,JC072,Hoboken Ave at Monmouth St,JC105,40.712418,-74.038525,40.73520838045357,-74.04696375131607,member
CB3A510026E7B39A,docked_bike,2021-02-25 13:27:12,2021-02-25 14:14:54,Harborside,JC104,Hoboken Ave at Monmouth St,JC105,40.719251,-74.034234,40.73520838045357,-74.04696375131607,member
24D8D01B5547947F,docked_bike,2021-02-11 16:40:48,2021-02-11 16:41:15,Paulus Hook,JC002,Hoboken Ave at Monmouth St,JC105,40.714145,-74.033551,40.73520838045357,-74.04696375131607,member
25621CEC213B091A,docked_bike,2021-02-21 13:08:50,2021-02-21 13:21:59,Newark Ave,JC032,Hoboken Ave at Monmouth St,JC105,40.721525,-74.046304,40.73520838045357,-74.04696375131607,casual
FB7553D6625149F8,docked_bike,2021-02-19 18:05:51,2021-02-19 18:27:57,Heights Elevator,JC059,Hoboken Ave at Monmouth St,JC105,40.748715,-74.040443,40.73520838045357,-74.04696375131607,member
09954F7D3B9A3C2C,docked_bike,2021-02-24 14:03:05,2021-02-24 14:19:07,Warren St,JC006,Hoboken Ave at Monmouth St,JC105,40.721123,-74.03805,40.73520838045357,-74.04696375131607,member
FEA8166243A3619D,docked_bike,2021-02-15 12:15:20,2021-02-15 12:27:49,Newport Pkwy,JC008,Journal Square,JC103,40.728744,-74.032108,40.73367,-74.0625,member
924C23BB537F6CD2,docked_bike,2021-02-21 15:30:50,2021-02-21 15:38:10,Newport Pkwy,JC008,Harborside,JC104,40.728744,-74.032108,40.7192517,-74.034234,member
0BCD196FA52AB94B,docked_bike,2021-02-26 14:11:58,2021-02-26 14:29:07,Newport Pkwy,JC008,Harborside,JC104,40.728744,-74.032108,40.7192517,-74.034234,casual
64541986895D0CB1,docked_bike,2021-02-14 17:01:43,2021-02-14 17:15:50,Newark Ave,JC032,Baldwin at Montgomery,JC020,40.721525,-74.046304,40.7236589,-74.0641943,casual
593339489B926ED4,docked_bike,2021-02-26 14:36:30,2021-02-26 14:41:08,Sip Ave,JC056,Baldwin at Montgomery,JC020,40.730897,-74.063913,40.723659,-74.064194,member
2349FB4A95B3F793,docked_bike,2021-02-24 15:41:11,2021-02-24 15:45:18,Sip Ave,JC056,Baldwin at Montgomery,JC020,40.730897,-74.063913,40.723659,-74.064194,member
268348A296B3076A,docked_bike,2021-02-05 09:39:44,2021-02-05 09:52:37,Union St,JC051,Baldwin at Montgomery,JC020,40.718211,-74.083639,40.723659,-74.064194,member
EBE496BDBDD1A513,docked_bike,2021-02-20 18:46:11,2021-02-20 18:47:16,Baldwin at Montgomery,JC020,Baldwin at Montgomery,JC020,40.723658,-74.064194,40.7236589,-74.0641943,casual
18880A105F06E5D2,docked_bike,2021-02-27 17:30:12,2021-02-27 17:34:31,Glenwood Ave,JC094,Baldwin at Montgomery,JC020,40.727551,-74.07106,40.7236589,-74.0641943,member
6ED343EB554AAC3F,docked_bike,2021-02-27 18:07:34,2021-02-27 18:14:07,Journal Square,JC103,Baldwin at Montgomery,JC020,40.73367,-74.0625,40.7236589,-74.0641943,member
C36C75877F449FE1,docked_bike,2021-02-05 15:29:14,2021-02-05 15:57:55,Marin Light Rail,JC013,South St & Gouverneur Ln,4953.04,40.714584,-74.042817,40.70355377,-74.00670227,member
D3BCBE5B0CA1268F,docked_bike,2021-02-14 18:38:35,2021-02-14 18:58:52,Liberty Light Rail,JC052,Baldwin at Montgomery,JC020,40.711242,-74.055701,40.7236589,-74.0641943,member
33AB2C645FEA5386,docked_bike,2021-02-14 15:16:48,2021-02-14 15:47:17,Journal Square,JC103,Heights Elevator,JC059,40.73367,-74.0625,40.748716,-74.040443,casual
951D838CFF30220A,docked_bike,2021-02-24 15:39:16,2021-02-24 16:27:40,Harborside,JC104,Heights Elevator,JC059,40.719251,-74.034234,40.748715945380226,-74.04044330120087,member
894A07CF8A004CB0,docked_bike,2021-02-27 16:36:46,2021-02-27 17:15:27,Bergen Ave,JC095,5 Corners Library,JC018,40.722104,-74.071455,40.734961,-74.059503,member
1568D171940FDEC7,docked_bike,2021-02-14 13:12:04,2021-02-14 13:46:41,5 Corners Library,JC018,5 Corners Library,JC018,40.734961,-74.059503,40.734961020009514,-74.0595030784607,casual
07F4A635244004A4,docked_bike,2021-02-23 12:46:48,2021-02-23 12:56:19,Pershing Field,JC024,5 Corners Library,JC018,40.742677,-74.051788,40.734961020009514,-74.0595030784607,member
BA8E1CC93376FE1F,docked_bike,2021-02-25 12:30:26,2021-02-25 12:43:34,Newark Ave,JC032,5 Corners Library,JC018,40.721525,-74.046304,40.734961020009514,-74.0595030784607,member
21604F1B0AA440F0,docked_bike,2021-02-21 15:11:53,2021-02-21 15:39:16,Newport Pkwy,JC008,5 Corners Library,JC018,40.728744,-74.032108,40.734961020009514,-74.0595030784607,member
67A6476E3AE56503,docked_bike,2021-02-11 17:00:35,2021-02-11 17:27:35,Harborside,JC104,5 Corners Library,JC018,40.719251,-74.034234,40.734961020009514,-74.0595030784607,member
B842ECDC1D6157E6,docked_bike,2021-02-14 15:50:17,2021-02-14 16:01:26,McGinley Square,JC055,5 Corners Library,JC018,40.725339,-74.067622,40.734961020009514,-74.0595030784607,member
5C64A5B7587E6D26,docked_bike,2021-02-14 15:45:50,2021-02-14 15:52:54,Oakland Ave,JC022,5 Corners Library,JC018,40.737603,-74.052478,40.734961020009514,-74.0595030784607,casual
8829AABA123CE3DD,docked_bike,2021-02-12 15:54:18,2021-02-12 16:01:49,Oakland Ave,JC022,5 Corners Library,JC018,40.737603,-74.052478,40.734961020009514,-74.0595030784607,casual
53B2C0A1AF782ED4,docked_bike,2021-02-17 16:19:59,2021-02-17 16:24:03,Hilltop,JC019,5 Corners Library,JC018,40.731168,-74.057573,40.734961020009514,-74.0595030784607,member
98F930F8F269C3AA,docked_bike,2021-02-14 13:17:24,2021-02-14 13:38:13,Hoboken Ave at Monmouth St,JC105,Liberty Light Rail,JC052,40.735208,-74.046963,40.7112423,-74.0557013,casual
BF0AD3D9F4339A95,docked_bike,2021-02-08 09:25:35,2021-02-08 09:28:56,Newark Ave,JC032,Montgomery St,JC099,40.721525,-74.046305,40.71942,-74.05099,member
DF695B318E00BB00,docked_bike,2021-02-07 15:44:49,2021-02-08 16:44:41,Communipaw & Berry Lane,JC084,,,40.714358,-74.06661,,,member
187274E857401066,docked_bike,2021-02-10 16:14:51,2021-02-10 16:34:33,Paulus Hook,JC002,Monmouth and 6th,JC075,40.714145,-74.033552,40.725685,-74.04879,member
5F2F024CC551C3E6,docked_bike,2021-02-25 07:33:20,2021-02-25 07:40:30,Baldwin at Montgomery,JC020,Monmouth and 6th,JC075,40.723658,-74.064194,40.72568548362901,-74.04879033565521,casual
48EC694BF07404C0,docked_bike,2021-02-12 11:13:03,2021-02-12 11:19:19,Montgomery St,JC099,Monmouth and 6th,JC075,40.71942,-74.05099,40.72568548362901,-74.04879033565521,member
FB6CBBE4A7182082,docked_bike,2021-02-21 16:38:18,2021-02-21 16:45:09,Montgomery St,JC099,Monmouth and 6th,JC075,40.71942,-74.05099,40.72568548362901,-74.04879033565521,member
C11C54CE0A427EFC,docked_bike,2021-02-05 19:12:12,2021-02-05 19:14:40,Jersey & 3rd,JC074,Monmouth and 6th,JC075,40.723332,-74.045953,40.725685,-74.04879,member
39007E2031046F26,docked_bike,2021-02-26 12:54:21,2021-02-26 12:56:43,Jersey & 3rd,JC074,Monmouth and 6th,JC075,40.723331,-74.045952,40.72568548362901,-74.04879033565521,member
B510EEA3160649E4,docked_bike,2021-02-04 14:04:11,2021-02-04 14:41:47,Monmouth and 6th,JC075,Monmouth and 6th,JC075,40.725685,-74.04879,40.725685,-74.04879,casual
760659CF5C827F7C,docked_bike,2021-02-17 16:16:04,2021-02-17 16:29:02,Marin Light Rail,JC013,Monmouth and 6th,JC075,40.714584,-74.042817,40.72568548362901,-74.04879033565521,casual
E1716FCC45B316E4,docked_bike,2021-02-12 17:58:54,2021-02-12 18:21:32,Journal Square,JC103,Monmouth and 6th,JC075,40.73367,-74.0625,40.72568548362901,-74.04879033565521,member
38C62E950198BE94,docked_bike,2021-02-10 18:45:27,2021-02-10 18:54:57,Washington St,JC098,Monmouth and 6th,JC075,40.724294,-74.035482,40.72568548362901,-74.04879033565521,member
EBAE72A570C98536,docked_bike,2021-02-17 18:42:29,2021-02-17 18:51:02,Washington St,JC098,Monmouth and 6th,JC075,40.724294,-74.035482,40.72568548362901,-74.04879033565521,member
DB3EAE5325F61F33,docked_bike,2021-02-19 18:12:05,2021-02-19 18:50:14,Bergen Ave,JC095,Bergen Ave,JC095,40.722103,-74.071455,40.722103786686034,-74.07145500183105,member
EE2AE1FDEBF840FD,docked_bike,2021-02-20 15:19:55,2021-02-20 15:27:14,Warren St,JC006,Monmouth and 6th,JC075,40.721123,-74.03805,40.72568548362901,-74.04879033565521,member
AE0E066496204E26,docked_bike,2021-02-27 12:49:40,2021-02-27 12:59:24,Warren St,JC006,Monmouth and 6th,JC075,40.721123,-74.03805,40.72568548362901,-74.04879033565521,casual
05BE1DDBB565CA7B,docked_bike,2021-02-10 19:21:29,2021-02-10 19:32:43,Newport Pkwy,JC008,Monmouth and 6th,JC075,40.728745,-74.032108,40.725685,-74.04879,member
1AEEA48D1DF9BE4C,docked_bike,2021-02-15 15:51:58,2021-02-15 16:04:58,Glenwood Ave,JC094,Monmouth and 6th,JC075,40.727551,-74.07106,40.72568548362901,-74.04879033565521,member
FF10F34DF84305C1,docked_bike,2021-02-25 16:29:26,2021-02-25 16:36:48,Jersey & 3rd,JC074,Monmouth and 6th,JC075,40.723331,-74.045952,40.72568548362901,-74.04879033565521,member
F668672C7BEA627E,docked_bike,2021-02-22 19:04:39,2021-02-22 19:10:25,Jersey & 3rd,JC074,Monmouth and 6th,JC075,40.723331,-74.045952,40.72568548362901,-74.04879033565521,member
71C50BA40F2A0090,docked_bike,2021-02-05 16:22:37,2021-02-05 17:34:16,Morris Canal,JC072,Monmouth and 6th,JC075,40.712419,-74.038526,40.725685,-74.04879,member
3059E3D273A17713,docked_bike,2021-02-24 10:27:47,2021-02-24 10:30:05,Jersey & 3rd,JC074,Monmouth and 6th,JC075,40.723331,-74.045952,40.72568548362901,-74.04879033565521,member
78D771C9AA30DEA9,docked_bike,2021-02-05 16:01:31,2021-02-05 16:48:22,Hilltop,JC019,Columbus Dr at Exchange Pl,JC106,40.731169,-74.057574,40.71687,-74.03281,member
0E74EF509267012E,docked_bike,2021-02-08 09:25:12,2021-02-08 09:35:05,Newark Ave,JC032,Oakland Ave,JC022,40.721525,-74.046304,40.7376037,-74.0524783,member
94E021923095A191,docked_bike,2021-02-08 08:18:15,2021-02-08 21:50:37,Marin Light Rail,JC013,Pier 40 Dock Station,SYS035,40.714584,-74.042817,40.72866,-74.01198,member
240B30AE65612EAA,docked_bike,2021-02-10 12:48:24,2021-02-10 12:52:09,Newark Ave,JC032,JC Medical Center,JC011,40.721525,-74.046304,40.71653978099194,-74.0496379137039,member
C322C213579A803F,docked_bike,2021-02-06 05:49:33,2021-05-21 15:27:44,McGinley Square,JC055,Bloomfield St & 15 St,HB203,40.72534,-74.067622,40.75453,-74.02658,casual
11C508319F1193D6,docked_bike,2021-02-05 08:19:55,2021-02-05 08:41:46,Newport Pkwy,JC008,Newport Pkwy,JC008,40.728744,-74.032108,40.7287448,-74.0321082,member
111B5E7CDBFF7420,docked_bike,2021-02-23 01:17:02,2021-02-23 01:22:27,Hilltop,JC019,Christ Hospital,JC034,40.731168,-74.057573,40.734785818,-74.050443636,casual
3DBF84A299051224,docked_bike,2021-02-14 17:50:59,2021-02-14 18:25:17,Glenwood Ave,JC094,Lincoln Park,JC053,40.727551,-74.071061,40.724605,-74.078406,member
1B9B2ACD54CE6AF3,docked_bike,2021-02-11 12:43:31,2021-02-11 13:19:47,Pershing Field,JC024,Lincoln Park,JC053,40.742677,-74.051789,40.724605,-74.078406,member
78CE14D68E4635AE,docked_bike,2021-02-24 13:43:13,2021-02-24 13:52:59,Sip Ave,JC056,Lincoln Park,JC053,40.730897,-74.063912,40.7246050998869,-74.07840594649315,casual
1A7D4C8CE843F7F1,docked_bike,2021-02-27 22:54:39,2021-02-27 23:03:47,Sip Ave,JC056,Lincoln Park,JC053,40.730897,-74.063913,40.724605,-74.078406,member
5B5F998EDA4EA69D,docked_bike,2021-02-22 10:36:40,2021-02-22 11:23:36,Hilltop,JC019,Lincoln Park,JC053,40.731168,-74.057573,40.7246050998869,-74.07840594649315,member
2A57B420D6998E86,docked_bike,2021-02-23 12:32:55,2021-02-23 12:38:04,Astor Place,JC077,Lincoln Park,JC053,40.719282,-74.071261,40.7246050998869,-74.07840594649315,casual
7D53D4E794FA4718,docked_bike,2021-02-15 01:21:48,2021-02-15 01:38:02,Sip Ave,JC056,Leonard Gordon Park,JC080,40.730897,-74.063912,40.74590996631558,-74.0572714805603,member
72C3EF7403C76357,docked_bike,2021-02-21 10:40:11,2021-02-21 11:03:16,Monmouth and 6th,JC075,Lincoln Park,JC053,40.725685,-74.04879,40.724605,-74.078406,member
574F67CA8F685306,docked_bike,2021-02-13 16:48:14,2021-02-13 17:24:19,Hoboken Ave at Monmouth St,JC105,Lincoln Park,JC053,40.735208,-74.046964,40.724605,-74.078406,member
9468420BE6EB4D14,docked_bike,2021-02-10 20:30:03,2021-02-10 21:03:32,Hoboken Ave at Monmouth St,JC105,Lincoln Park,JC053,40.735208,-74.046964,40.724605,-74.078406,member
5C644330CB613AF5,docked_bike,2021-02-14 10:56:15,2021-02-14 11:14:44,Union St,JC051,Lincoln Park,JC053,40.718211,-74.083639,40.7246050998869,-74.07840594649315,casual
B130C16F6F09A4F7,docked_bike,2021-02-23 14:42:25,2021-02-23 14:46:34,Washington St,JC098,Columbus Drive,JC014,40.724294,-74.035482,40.71835519823214,-74.03891444206238,member
D9F47D089639B96E,docked_bike,2021-02-23 18:52:15,2021-02-23 18:57:45,Journal Square,JC103,Leonard Gordon Park,JC080,40.73367,-74.0625,40.74590996631558,-74.0572714805603,member
7FF51F18BFDBF4D9,docked_bike,2021-02-22 11:51:47,2021-02-22 11:57:10,Pershing Field,JC024,Christ Hospital,JC034,40.742677,-74.051788,40.734785818,-74.050443636,member
7AB8D300468BF247,docked_bike,2021-02-13 23:37:25,2021-02-13 23:45:50,Sip Ave,JC056,Christ Hospital,JC034,40.730897,-74.063912,40.734785818,-74.050443636,casual
60D13B2B285CA33D,docked_bike,2021-02-26 22:27:23,2021-02-26 22:36:22,5 Corners Library,JC018,Christ Hospital,JC034,40.734961,-74.059503,40.734785818,-74.050443636,casual
F5F0292A0FCF839B,docked_bike,2021-02-26 15:34:24,2021-02-26 15:42:28,Sip Ave,JC056,Christ Hospital,JC034,40.730897,-74.063912,40.734785818,-74.050443636,member
1B89F65EFFB545E2,docked_bike,2021-02-08 13:23:11,2021-02-08 13:29:55,Paulus Hook,JC002,Newark Ave,JC032,40.714145,-74.033551,40.72152515,-74.046304543,member
4D3B0E748143EF3A,docked_bike,2021-02-11 15:02:23,2021-02-11 15:14:10,JC Medical Center,JC011,Newark Ave,JC032,40.71654,-74.049638,40.721525,-74.046305,member
A5DC3F14361EC283,docked_bike,2021-02-25 17:56:18,2021-02-25 18:06:36,5 Corners Library,JC018,Newark Ave,JC032,40.734961,-74.059503,40.72152515,-74.046304543,casual
186C83B74A1B8BFF,docked_bike,2021-02-05 18:44:20,2021-02-05 18:50:41,Montgomery St,JC099,Newark Ave,JC032,40.71942,-74.05099,40.72152515,-74.046304543,member
22E9ED807D530E0C,docked_bike,2021-02-25 17:51:18,2021-03-01 13:30:02,5 Corners Library,JC018,Dey St,JC065,40.734961,-74.059503,40.737711,-74.066921,member
11F14F5E820A9BFF,docked_bike,2021-02-23 07:43:00,2021-02-23 07:48:46,Harborside,JC104,Newark Ave,JC032,40.719251,-74.034234,40.72152515,-74.046304543,member
ABD72D1049E1C92C,docked_bike,2021-02-14 10:46:41,2021-02-14 10:52:22,Harborside,JC104,Newark Ave,JC032,40.719251,-74.034234,40.72152515,-74.046304543,member
9D9A55CB51D7061C,docked_bike,2021-02-24 09:49:31,2021-02-24 10:08:46,Hilltop,JC019,Newark Ave,JC032,40.731168,-74.057573,40.72152515,-74.046304543,member
5A12B3F444F7A302,docked_bike,2021-02-16 22:27:04,2021-02-16 22:27:11,Newark Ave,JC032,Newark Ave,JC032,40.721525,-74.046304,40.72152515,-74.046304543,member
8616591FD9BC5A99,docked_bike,2021-02-06 10:37:54,2021-02-06 10:39:09,Newark Ave,JC032,Newark Ave,JC032,40.721525,-74.046305,40.721525,-74.046305,casual
5AA7A631EFE13152,docked_bike,2021-02-09 14:13:24,2021-02-09 14:13:27,Newark Ave,JC032,Newark Ave,JC032,40.721525,-74.046304,40.72152515,-74.046304543,member
